dt	solar	precp	temp_max	temp_min	evap	temp	temp_diff	precp_30	precp_60	precp_90	precp_120	precp_150	precp_180	temp_30	temp_60	temp_90	temp_120	temp_150	temp_180	solar_30	solar_60	solar_90	solar_120	solar_150	solar_180	evap_30	evap_60	evap_90	evap_120	evap_150	evap_180	temp_diff_30	temp_diff_60	temp_diff_90	temp_diff_120	temp_diff_150	temp_diff_180
2003-10-01	13.81	0	31.8	23.5	4.6	26.7	8.3	11.9999999999999	256.000000000001	308	628	702	830.5	838.7	1695.3	2581.00000000001	3403.1	4187.59999999999	4915.3	360.09	739.839999999999	1165.89999999999	1527.4	1929.02	2253.01000000001	89.3999999999999	202.199999999999	270.699999999999	362.600000000001	500	590.899999999996	246.8	504.199999999996	779.299999999999	1021.5	1287	1542.8
2003-10-02	13.5	0	32.2	22.6	4.3	26.9	9.6	10.4999999999999	256.000000000001	308	628	701.5	830.5	837.3	1693	2578.60000000001	3403.6	4188.69999999999	4922.59999999999	370.58	743.099999999999	1164.68999999999	1526.41	1932.93	2255.67000000001	93.2999999999999	206.299999999999	270.299999999999	364.000000000001	501.9	591.899999999996	247.4	504.899999999996	779.999999999999	1022.2	1289.7	1543.9
2003-10-03	12.16	0	32.1	23.1	3.2	27.6	9	10.4999999999999	248.000000000001	308	628	701.5	830.5	837.4	1694.5	2576.10000000001	3404.5	4189.19999999999	4929.59999999999	373.24	751.219999999999	1161.02999999999	1523.6	1933.05	2260.00000000001	93.6999999999999	206.499999999999	269.499999999999	362.200000000001	501.2	593.399999999996	248.7	509.599999999996	778.999999999999	1021.4	1290.4	1544.3
2003-10-04	12.54	0	33.4	23.2	4.1	27.2	10.2	10.4999999999999	247.000000000001	308	628	701.5	826	836.3	1694.3	2573.60000000001	3405.4	4188.39999999999	4934.29999999999	375.29	756.759999999999	1156.02999999999	1529.4	1927.04	2267.76000000001	94.2999999999999	209.499999999999	273.399999999999	365.100000000001	496.5	597.299999999996	251.8	513.099999999996	778.599999999999	1025.6	1289.7	1549.1
2003-10-05	11.71	0	32.3	21.8	3.1	26.3	10.5	10.4999999999999	247.000000000001	308	499.5	694.5	799	834.3	1692.6	2570.20000000001	3407.4	4188.39999999999	4937.7	374.45	758.079999999999	1149.72999999999	1538.5	1928.95	2272.16000000001	93.2999999999999	207.799999999999	276.399999999999	368.200000000001	497.6	597.199999999995	253.8	515.999999999996	776.599999999999	1033.9	1290.9	1553
2003-10-06	12.28	0	33.1	22.5	3.7	26.5	10.6	10.4999999999999	247.000000000001	304.5	497	694.5	754.5	832.4	1689.5	2568.80000000001	3409	4189.49999999999	4944.2	376.21	755.189999999999	1153.04999999999	1546.48	1924.45	2283.05000000001	93.6999999999999	207.699999999999	280.099999999999	371.800000000001	495.3	599.599999999996	257.3	518.299999999996	777.599999999999	1039.8	1292.6	1558.7
2003-10-07	12.79	0	32.2	23	0.6	26.5	9.2	8.49999999999989	247.000000000001	284	496.5	694.5	749.5	830.4	1685.7	2568.20000000001	3409	4190.59999999999	4949.09999999999	375.16	751.929999999999	1150.44999999999	1550.32	1923.2	2287.23000000001	90.5999999999999	202.599999999999	280.599999999999	372.100000000001	491.8	598.099999999996	257.4	519.099999999996	775.299999999999	1042.3	1291.5	1559.9
2003-10-08	9.62	0	31.4	23.2	0.4	26.6	8.2	8.49999999999989	247.000000000001	272	490	694.5	749	828.5	1681.6	2567.10000000001	3409.7	4191.09999999999	4951.4	369.84	744.249999999999	1145.31999999999	1552.38	1920.69	2288.04000000001	86.4999999999999	197.399999999999	280.499999999999	371.600000000001	489	597.099999999996	257.4	517.699999999996	771.699999999999	1043.4	1292.7	1559
2003-10-09	8.48	0	32.6	22.9	0.5	26.6	9.7	8.49999999999989	247.000000000001	270	474	694.5	749	826.5	1677.7	2565.80000000001	3409.6	4191.09999999999	4952.4	365.51	740.259999999999	1142.39999999999	1552.34	1913.57	2284.72000000001	82.8999999999999	193.699999999999	278.499999999999	371.400000000001	484	594.499999999996	259.000000000001	519.899999999996	773.799999999999	1046.3	1293.1	1561.7
2003-10-10	12.1	0	34.2	21.6	0.4	26.9	12.6	8.49999999999989	227.500000000001	270	372	694.5	749	824.7	1675.9	2563.70000000001	3411.1	4190.99999999999	4954.19999999999	366.21	742.879999999999	1141.04999999999	1560.78	1909.93	2284.10000000001	79.2	192.399999999999	275.199999999999	371.700000000001	479.5	591.699999999995	264.200000000001	525.399999999996	777.199999999999	1055.1	1296	1564.9
2003-10-11	12.63	0	32.4	23	0.2	26.9	9.4	8.49999999999989	201.000000000001	270	349	694.5	741.5	824.2	1674.8	2561.40000000001	3411.8	4190.89999999999	4959.29999999999	367.81	744.979999999999	1143.94999999999	1564.37	1912.91	2294.40000000001	75.9	190.299999999999	274.899999999999	371.300000000001	476.8	590.999999999996	268.4	525.399999999996	779.299999999999	1056.2	1298.1	1569.6
2003-10-12	13.41	0	32.5	22.5	3.5	26.8	10	8.49999999999989	201.000000000001	270	349	681.5	737.5	822.8	1673.5	2557.80000000001	3411.2	4191.49999999999	4965.69999999999	364.72	749.029999999999	1140.72999999999	1567.18	1919.08	2303.25000000001	77.4	191.099999999999	277.999999999999	374.300000000001	478.4	594.499999999996	268.3	528.299999999996	779.9	1058.3	1299.6	1574.2
2003-10-13	8.89	0	32.4	23.9	3	27.1	8.5	8.49999999999989	192.500000000001	270	349	681	737.5	821.1	1672.5	2554.40000000001	3410.5	4192.49999999999	4969.19999999999	361.41	747.509999999999	1139.89999999999	1558.64	1921.25	2302.66000000001	80.1	192.199999999999	280.799999999999	374.000000000001	480.2	595.499999999996	268.8	528.999999999996	781.1	1058	1301.6	1573.5
2003-10-14	8.84	0	29.8	22.9	4.3	25.3	6.9	8.49999999999989	73.5000000000006	270	349	652.5	737.5	817.4	1669.6	2548.90000000001	3408.1	4192.79999999999	4969.39999999999	357.39	745.529999999999	1133.86999999999	1552.41	1926.35	2298.01000000001	84.2	189.299999999999	284.899999999999	373.800000000001	484.3	594.899999999996	267.4	527.099999999996	780.6	1055.9	1304.4	1572.5
2003-10-15	8.93	0	28.6	21.5	4	23.8	7.1	8.49999999999989	73.5000000000006	270	349	628.5	737.5	812.6	1665.4	2542.20000000001	3404.5	4192.99999999999	4968.39999999999	353.73	739.709999999999	1130.55999999999	1552.85	1932.39	2293.99000000001	88.1	187.399999999999	286.599999999999	375.200000000001	482.2	595.599999999996	265.4	524.599999999996	780.4	1056.1	1307.6	1571
2003-10-16	6.18	0	26.3	19.7	2.8	22.9	6.6	8.49999999999989	73.5000000000006	270	333.5	628	737.5	806.7	1658.9	2534.70000000001	3402.9	4190.79999999999	4966.49999999999	346.93	729.809999999999	1119.82999999999	1553.99	1925.29	2289.30000000001	90.8	185.399999999999	283.399999999999	377.600000000001	479.9	595.599999999996	264.1	521.999999999996	776.8	1057.3	1305.6	1569.5
2003-10-17	11.39	0	29.6	18	3.8	23	11.6	8.49999999999989	73.5000000000006	268.5	333.5	628	737.5	800.9	1651.4	2528.40000000001	3397.9	4187.29999999999	4963.59999999999	345.83	725.029999999999	1115.91999999999	1549.27	1919.76	2283.29000000001	94.4	183.699999999999	281.599999999999	377.200000000001	478.2	593.099999999996	267.9	524.399999999996	778.5	1058.3	1308.1	1570.8
2003-10-18	13.88	0	29.5	18.6	5.7	22.8	10.9	8.49999999999989	54.0000000000006	268.5	333.5	628	737.5	795.1	1646	2522.40000000001	3393.2	4183.09999999999	4961.09999999999	348.1	726.639999999999	1113.18999999999	1551.53	1918.77	2284.76000000001	97.3	185.999999999999	281.699999999999	379.500000000001	479.1	595.999999999996	270	523.999999999996	778.3	1061.2	1310.9	1573.8
2003-10-19	14.07	0	30.6	18	4.7	23.1	12.6	6.99999999999989	50.0000000000006	268.5	333.5	628	737.5	789.8	1641.7	2515.80000000001	3388.2	4180.79999999999	4958.19999999999	350.1	728.619999999999	1109.96999999999	1550.17	1925.81	2283.95000000001	98.8	189.399999999999	280.299999999999	379.600000000001	481.9	595.699999999996	274.6	528.199999999996	780.8	1062.5	1316.6	1579
2003-10-20	13.67	0	31.4	17.1	4.3	23.2	14.3	2.99999999999989	36.0000000000006	268.5	320	628	737.5	785	1636.8	2508.20000000001	3383.6	4177.89999999999	4956.29999999999	352.61	730.439999999999	1105.48999999999	1547.65	1923.92	2288.07000000001	101	189.099999999999	278.099999999999	380.000000000001	481.1	597.499999999996	279.9	533.699999999996	784.8	1066.6	1321.5	1585.5
2003-10-21	13.39	0	31.1	17.6	4.1	22.9	13.5	2.99999999999989	36.0000000000006	268.5	320	628	737.5	780.8	1630.9	2501.30000000001	3378.4	4173.49999999999	4954.49999999999	357.92	730.919999999999	1110.36999999999	1545.65	1920.31	2295.28000000001	102.5	187.899999999999	279.799999999999	379.000000000001	480	599.699999999996	286.4	538.699999999996	790.4	1070.9	1326.7	1592.1
2003-10-22	12.69	0	29.4	17.1	5.2	21.9	12.3	0.999999999999886	36.0000000000006	265.5	320	628	737.5	776.1	1623.3	2494.50000000001	3371.8	4168.69999999999	4950.49999999999	359.16	730.079999999999	1111.67999999999	1543.36	1920.73	2294.03000000001	104.3	188.799999999999	282.599999999999	379.700000000001	481.1	600.999999999996	291.1	543.099999999996	794.4	1073.9	1329.6	1594.9
2003-10-23	10.44	0	28.3	16.5	3.4	20.9	11.8	-1.13686837721616e-13	35.0000000000006	256	320	628	737.5	771.3	1616.2	2486.40000000001	3363.9	4162.89999999999	4944.89999999999	361.84	727.039999999999	1105.08999999999	1542.85	1913.15	2289.04000000001	105.8	189.099999999999	281.299999999999	379.000000000001	475.9	598.899999999996	296.200000000001	544.699999999996	795	1078.1	1330.9	1598.9
2003-10-24	11.92	0	28.3	16.5	2.3	20.9	11.8	-1.13686837721616e-13	12.5000000000006	256	313	628	737.5	765.2	1610.3	2477.50000000001	3358.1	4158.49999999999	4940.09999999999	358.97	724.849999999999	1102.70999999999	1546.49	1908.66	2285.64000000001	103.3	188.799999999999	279.299999999999	379.600000000001	472.2	596.399999999996	299.000000000001	546.199999999996	797.5	1082	1332.6	1601.7
2003-10-25	12.76	0	28.1	15	0.4	20.4	13.1	-1.13686837721616e-13	12.0000000000006	256	313	628	737.5	758.1	1602.9	2468.20000000001	3349	4153.79999999999	4932.79999999999	356.52	722.819999999999	1102.01999999999	1539.59	1903.6	2282.85000000001	98.9	186.199999999999	275.399999999999	372.900000000001	467.7	591.799999999996	301.000000000001	548.399999999996	800.9	1083.1	1336.1	1600.6
2003-10-26	12.38	0	29.3	16.4	0.3	21.9	12.9	-1.13686837721616e-13	12.0000000000006	256	313	628	737.5	752.1	1596.2	2459.90000000001	3341.6	4149.49999999999	4926.79999999999	357.97	719.479999999999	1096.04999999999	1534.11	1899.39	2278.29000000001	95.9	182.699999999999	275.399999999999	366.900000000001	463.1	586.999999999996	305.3	552.599999999996	804	1084.9	1339	1601.3
2003-10-27	11.34	0	29.9	16.8	0.3	22.4	13.1	-1.13686837721616e-13	12.0000000000006	256	313	628	737.5	745.9	1590.2	2452.10000000001	3334.8	4145.19999999999	4923.39999999999	357.64	715.709999999999	1092.29999999999	1527.77	1893	2273.31000000001	92.3	177.599999999999	275.599999999999	361.300000000001	457.1	583.599999999996	311.3	557.199999999996	809.1	1088.2	1341.1	1600.2
2003-10-28	12.33	0	29.7	16.2	0.2	22.4	13.5	-1.13686837721616e-13	12.0000000000006	256	313	628	737.5	740.5	1584.3	2444.20000000001	3327.6	4141.09999999999	4922.69999999999	355.34	712.809999999999	1091.37999999999	1522.06	1887.31	2275.77000000001	86.6	173.299999999999	275.499999999999	355.500000000001	451	581.399999999996	315.2	560.799999999996	815.4	1092.6	1342.3	1604.8
2003-10-29	11.82	0	30.1	16.8	0.4	22.8	13.3	-1.13686837721616e-13	12.0000000000006	256	313	628	737.5	736.6	1578.2	2436.80000000001	3320.9	4137.89999999999	4920.69999999999	352.79	712.389999999999	1089.01999999999	1520.03	1881.9	2274.20000000001	82.2	170.199999999999	275.599999999999	351.500000000001	445.3	577.999999999996	319	567.099999999996	821.299999999999	1099.1	1344.2	1608.8
2003-10-30	12.41	0	30.2	16.5	0.4	22.3	13.7	-1.13686837721616e-13	12.0000000000006	256	308	628	737.5	731.5	1572.7	2429.50000000001	3314.7	4134.19999999999	4917.59999999999	352.36	712.339999999999	1090.50999999999	1520.58	1880.61	2274.99000000001	78.2	166.499999999999	275.899999999999	349.000000000001	441.6	575.099999999996	324.8	572.199999999996	828.2	1105	1347.1	1612.1
2003-10-31	11.32	0	30.3	17.8	0.4	22.8	12.5	-1.13686837721616e-13	12.0000000000006	256	308	628	702	727.6	1566.3	2422.90000000001	3308.6	4130.69999999999	4915.19999999999	349.87	709.959999999999	1089.70999999999	1515.77	1877.27	2278.89000000001	74	163.399999999999	276.199999999999	344.700000000001	436.6	573.999999999996	329	575.799999999996	833.2	1108.3	1350.5	1616
2003-11-01	10.19	0	31.2	18.7	2.6	24.3	12.5	-1.13686837721616e-13	10.5000000000006	256	308	628	701.5	725	1562.3	2418.00000000001	3303.6	4128.59999999999	4913.69999999999	346.56	717.139999999999	1089.65999999999	1511.25	1872.97	2279.49000000001	72.3	165.599999999999	278.599999999999	342.600000000001	436.3	574.199999999996	331.9	579.299999999996	836.8	1111.9	1354.1	1621.6
2003-11-02	5.16	0	29.4	22.4	1.4	25	7	-1.13686837721616e-13	10.5000000000006	248	308	628	701.5	722.4	1559.8	2416.90000000001	3298.5	4126.89999999999	4911.59999999999	339.56	712.799999999999	1090.77999999999	1500.59	1863.16	2272.61000000001	70.5	164.199999999999	276.999999999999	340.000000000001	432.7	571.699999999996	329.9	578.599999999996	839.5	1108.9	1351.3	1620.3
2003-11-03	7.98	0	27.2	20.7	3.9	24.4	6.5	-1.13686837721616e-13	10.5000000000006	247	308	628	701.5	719.6	1555.9	2413.90000000001	3293.2	4124.99999999999	4907.99999999999	335	710.289999999999	1091.75999999999	1491.03	1864.4	2262.04000000001	70.3	164.599999999999	279.799999999999	343.700000000001	435.4	566.799999999996	326.2	577.999999999996	839.3	1104.8	1351.8	1615.9
2003-11-04	10.38	0	31.5	20.5	4.1	24.6	11	-1.13686837721616e-13	10.5000000000006	247	308	499.5	694.5	717.9	1552.2	2410.50000000001	3288.1	4125.29999999999	4906.29999999999	333.67	708.119999999999	1091.74999999999	1483.4	1872.17	2262.62000000001	71.3	164.599999999999	279.099999999999	347.700000000001	439.5	568.899999999996	326.7	580.499999999996	842.7	1103.3	1360.6	1617.6
2003-11-05	11.43	0	31.6	20.1	3.7	24.2	11.5	-1.13686837721616e-13	10.5000000000006	247	304.5	497	694.5	715.6	1548	2405.10000000001	3284.4	4124.59999999999	4905.09999999999	332.82	709.029999999999	1088.00999999999	1485.87	1879.3	2257.27000000001	71.3	164.999999999999	278.999999999999	351.400000000001	443.1	566.599999999996	327.6	584.899999999996	845.9	1105.2	1367.4	1620.2
2003-11-06	12.31	0	31.9	19.1	4.1	24.7	12.8	-1.13686837721616e-13	8.50000000000057	247	284	496.5	694.5	713.8	1544.2	2399.50000000001	3282	4122.79999999999	4904.39999999999	332.34	707.499999999999	1084.26999999999	1482.79	1882.66	2255.54000000001	74.8	165.399999999999	277.399999999999	355.400000000001	446.9	566.599999999996	331.2	588.599999999996	850.3	1106.5	1373.5	1622.7
2003-11-07	11.01	0	32.4	19.5	3	24.7	12.9	-1.13686837721616e-13	8.50000000000057	247	272	490	694.5	711.9	1540.4	2393.50000000001	3279	4121.59999999999	4902.99999999999	333.73	703.569999999999	1077.97999999999	1479.05	1886.11	2254.42000000001	77.4	163.899999999999	274.799999999999	357.900000000001	449	566.399999999996	335.9	593.299999999996	853.6	1107.6	1379.3	1628.6
2003-11-08	9.21	0	30.6	21.3	2.8	25.3	9.3	-1.13686837721616e-13	8.50000000000057	247	270	474	694.5	710.6	1537.1	2388.30000000001	3276.4	4120.19999999999	4901.69999999999	334.46	699.969999999999	1074.71999999999	1476.86	1886.8	2248.03000000001	79.7	162.599999999999	273.399999999999	358.200000000001	451.1	563.699999999996	335.5	594.499999999996	855.4	1109.3	1381.8	1628.6
2003-11-09	9.1	0	30.3	21.2	3.3	24.6	9.1	-1.13686837721616e-13	8.50000000000057	227.5	270	372	694.5	708.3	1533	2384.20000000001	3272	4119.39999999999	4899.29999999999	331.46	697.669999999999	1074.33999999999	1472.51	1892.24	2241.39000000001	82.6	161.799999999999	274.999999999999	357.800000000001	454.3	562.099999999996	332	596.199999999996	857.4	1109.2	1387.1	1628
2003-11-10	10.95	0	29.4	20.4	3.9	23.7	9	-1.13686837721616e-13	8.50000000000057	201	270	349	694.5	705.1	1529.3	2379.90000000001	3266.5	4116.89999999999	4895.99999999999	329.78	697.589999999999	1074.75999999999	1473.73	1894.15	2242.69000000001	86.3	162.199999999999	276.599999999999	361.200000000001	457.6	563.099999999996	331.6	599.999999999996	857	1110.9	1387.8	1629.7
2003-11-11	10.38	0	28.5	19.6	4.5	22.3	8.9	-1.13686837721616e-13	8.50000000000057	201	270	349	681.5	700.6	1523.4	2374.10000000001	3258.4	4111.79999999999	4892.09999999999	326.75	691.469999999999	1075.77999999999	1467.48	1893.93	2245.83000000001	87.3	164.699999999999	278.399999999999	365.300000000001	461.6	565.699999999996	330.5	598.799999999996	858.799999999999	1110.4	1388.8	1630.1
2003-11-12	5.55	0	24.5	19.1	2.6	20.6	5.4	-1.13686837721616e-13	8.50000000000057	192.5	270	349	681	694.1	1515.2	2366.60000000001	3248.5	4104.59999999999	4886.59999999999	323.41	684.819999999999	1070.91999999999	1463.31	1882.05	2244.66000000001	86.9	166.999999999999	279.099999999999	367.700000000001	460.9	567.099999999996	327.4	596.199999999996	856.4	1108.5	1385.4	1629
2003-11-13	11.5	0	29.7	15.8	2.9	21.3	13.9	-1.13686837721616e-13	8.50000000000057	73.5000000000005	270	349	652.5	690.1	1507.5	2359.70000000001	3239	4098.19999999999	4882.89999999999	326.07	683.459999999999	1071.59999999999	1459.94	1878.48	2252.42000000001	85.5	169.699999999999	274.799999999999	370.400000000001	459.3	569.799999999996	334.4	601.799999999996	861.5	1115	1390.3	1638.8
2003-11-14	10.16	0	28.4	16.4	2.5	21.7	12	-1.13686837721616e-13	8.50000000000057	73.5000000000005	270	349	628.5	688	1500.6	2353.40000000001	3230.2	4092.49999999999	4880.99999999999	327.3	681.029999999999	1067.00999999999	1457.86	1880.15	2259.69000000001	84	172.099999999999	271.399999999999	370.600000000001	459.2	566.199999999996	339.3	604.699999999996	863.9	1119.7	1395.4	1646.9
2003-11-15	8.7	0	29.1	17.3	2.1	22.5	11.8	-1.13686837721616e-13	8.50000000000057	73.5000000000005	270	333.5	628	687.6	1494.3	2346.50000000001	3222.3	4090.49999999999	4878.39999999999	329.82	676.749999999999	1059.62999999999	1449.65	1883.81	2255.11000000001	83.3	174.099999999999	268.699999999999	366.700000000001	460.9	563.199999999996	344.5	608.599999999996	866.499999999999	1121.3	1401.8	1650.1
2003-11-16	7.26	0	29.4	20.9	0.5	24.1	8.5	-1.13686837721616e-13	8.50000000000057	73.5000000000005	268.5	333.5	628	688.7	1489.6	2340.10000000001	3217.1	4086.59999999999	4875.99999999999	325.69	671.519999999999	1050.71999999999	1441.61	1874.96	2245.45000000001	80	174.399999999999	263.699999999999	361.600000000001	457.2	558.199999999996	341.4	609.299999999996	865.799999999999	1119.9	1399.7	1649.5
2003-11-17	7.44	0	30	20.1	0.4	23.3	9.9	-1.13686837721616e-13	8.50000000000057	54.0000000000005	268.5	333.5	628	689.2	1484.3	2335.20000000001	3211.6	4082.39999999999	4872.29999999999	319.25	667.349999999999	1045.88999999999	1432.44	1870.78	2238.02000000001	74.7	171.999999999999	260.699999999999	356.400000000001	454.2	553.799999999996	340.4	610.399999999996	864.399999999999	1118.7	1401.6	1651.3
2003-11-18	8	0	29.9	19.8	1.9	24.2	10.1	-1.13686837721616e-13	7.00000000000057	50.0000000000005	268.5	333.5	628	690.3	1480.1	2332.00000000001	3206.1	4078.49999999999	4871.09999999999	313.18	663.279999999999	1041.79999999999	1423.15	1863.35	2238.99000000001	71.9	170.7	261.299999999999	352.200000000001	451.5	553.799999999996	337.9	612.499999999996	866.099999999999	1118.7	1400.4	1654.5
2003-11-19	8.18	0	30.9	22.7	2.7	25.6	8.2	-1.13686837721616e-13	3.00000000000057	36.0000000000005	268.5	320	628	692.7	1477.7	2329.50000000001	3200.9	4076.29999999999	4870.59999999999	307.69	660.299999999999	1038.12999999999	1413.18	1855.34	2231.61000000001	70.3	171.299999999999	259.399999999999	348.400000000001	450.3	551.399999999996	331.8	611.699999999996	865.5	1116.6	1398.4	1653.3
2003-11-20	6.67	0	29.1	21.9	2.5	25.1	7.2	-1.13686837721616e-13	3.00000000000057	36.0000000000005	268.5	320	628	694.9	1475.7	2325.80000000001	3196.2	4073.29999999999	4868.39999999999	300.97	658.889999999999	1031.88999999999	1411.34	1846.62	2221.28000000001	68.7	171.2	256.599999999999	348.500000000001	447.7	548.699999999996	325.5	611.899999999996	864.2	1115.9	1396.4	1652.2
2003-11-21	7.55	0	30.7	19.9	3.7	24.3	10.8	-1.13686837721616e-13	1.00000000000057	36.0000000000005	265.5	320	628	697.3	1473.4	2320.60000000001	3191.8	4069.09999999999	4865.99999999999	295.83	654.989999999998	1025.90999999999	1407.51	1839.19	2216.56000000001	67.2	171.499999999999	255.999999999999	349.800000000001	446.9	548.299999999996	324	615.099999999996	867.1	1118.4	1397.9	1653.6
